year,share_poverty_exposure,state_name,place_name
2021,0,Florida,Davie town
2021,0,Florida,Davie town
2021,0,Florida,Davie town
2021,0,Florida,Davie town
2021,0,Florida,Davie town
2021,0,Florida,Deerfield Beach city
2021,0,Florida,Deerfield Beach city
2021,0,Florida,Deerfield Beach city
2021,0,Florida,Deerfield Beach city
2021,0,Florida,Deerfield Beach city
2021,0,Florida,Deltona city
2021,0,Florida,Deltona city
2021,0,Florida,Deltona city
2021,0,Florida,Deltona city
2021,0,Florida,Deltona city
2021,0,Florida,Doral city
2021,0,Florida,Doral city
2021,0,Florida,Doral city
2021,0,Florida,Doral city
2021,0,Florida,Doral city
2021,0.032715619,Florida,Fort Lauderdale city
2021,0.045590439,Florida,Fort Lauderdale city
2021,0.03579379,Florida,Fort Lauderdale city
2021,0,Florida,Fort Lauderdale city
2021,0.004526915,Florida,Fort Lauderdale city
2021,0.152587759,Florida,Fort Myers city
2021,0.316780768,Florida,Fort Myers city
2021,0.109948759,Florida,Fort Myers city
2021,0.078310303,Florida,Fort Myers city
2021,0.017577581,Florida,Fort Myers city
2021,0.501510092,Florida,Gainesville city
2021,0.212566171,Florida,Gainesville city
2021,0.580835858,Florida,Gainesville city
2021,0.588908932,Florida,Gainesville city
2021,0.568723789,Florida,Gainesville city
2021,0.012764596,Florida,Hialeah city
2021,0,Florida,Hialeah city
2021,0.012916946,Florida,Hialeah city
2021,3.41E-04,Florida,Hialeah city
2021,0.013067688,Florida,Hialeah city
2021,0,Florida,Hollywood city
2021,0,Florida,Hollywood city
2021,0,Florida,Hollywood city
2021,0,Florida,Hollywood city
2021,0,Florida,Hollywood city
2021,0.501012851,Florida,Homestead city
2021,0.560870255,Florida,Homestead city
2021,0.489792216,Florida,Homestead city
2021,0.615774041,Florida,Homestead city
2021,0.170637545,Florida,Homestead city
2021,0.094343449,Florida,Jacksonville city
2021,0.162553144,Florida,Jacksonville city
2021,0.031847694,Florida,Jacksonville city
2021,0.035614148,Florida,Jacksonville city
2021,0.038113379,Florida,Jacksonville city
2021,0,Florida,Kissimmee city
2021,0,Florida,Kissimmee city
2021,0,Florida,Kissimmee city
2021,0,Florida,Kissimmee city
2021,0,Florida,Kissimmee city
2021,0.1108023,Florida,Lakeland city
2021,0.211571725,Florida,Lakeland city
2021,0.03135869,Florida,Lakeland city
2021,0.011315616,Florida,Lakeland city
2021,0.081689321,Florida,Lakeland city
2021,0.006097661,Florida,Largo city
2021,0.006003032,Florida,Largo city
2021,0.023754241,Florida,Largo city
2021,0.006537416,Florida,Largo city
2021,0.00243613,Florida,Largo city
2021,0,Florida,Melbourne city
2021,0,Florida,Melbourne city
2021,0,Florida,Melbourne city
2021,0,Florida,Melbourne city
2021,0,Florida,Melbourne city
2021,0.178088622,Florida,Miami city
2021,0.383605657,Florida,Miami city
2021,0.118020736,Florida,Miami city
2021,0.128950902,Florida,Miami city
2021,0.079470914,Florida,Miami city
2021,0,Florida,Miami Beach city
2021,0,Florida,Miami Beach city
2021,0,Florida,Miami Beach city
2021,0,Florida,Miami Beach city
2021,0,Florida,Miami Beach city
2021,0,Florida,Miami Gardens city
2021,0,Florida,Miami Gardens city
2021,0,Florida,Miami Gardens city
2021,0,Florida,Miami Gardens city
2021,0,Florida,Miami Gardens city
2021,0,Florida,Miramar city
2021,0,Florida,Miramar city
2021,0,Florida,Miramar city
2021,0,Florida,Miramar city
2021,0,Florida,Miramar city
2021,0,Florida,North Port city
2021,0,Florida,North Port city
2021,0,Florida,North Port city
2021,0,Florida,North Port city
2021,0,Florida,North Port city
2021,0.01196065,Florida,Orlando city
2021,0.03827649,Florida,Orlando city
2021,0,Florida,Orlando city
2021,0,Florida,Orlando city
2021,0,Florida,Orlando city
2021,0.090991663,Florida,Palm Bay city
2021,0.280803184,Florida,Palm Bay city
2021,0.039349868,Florida,Palm Bay city
2021,0.01439603,Florida,Palm Bay city
2021,0.042273294,Florida,Palm Bay city
2021,0,Florida,Palm Coast city
2021,0,Florida,Palm Coast city
2021,0,Florida,Palm Coast city
2021,0,Florida,Palm Coast city
2021,0,Florida,Palm Coast city
2021,0.168940546,Florida,Pembroke Pines city
2021,0.127453353,Florida,Pembroke Pines city
2021,0.227724883,Florida,Pembroke Pines city
2021,0.159700166,Florida,Pembroke Pines city
2021,0.122158182,Florida,Pembroke Pines city
2021,0,Florida,Plantation city
2021,0,Florida,Plantation city
2021,0,Florida,Plantation city
2021,0,Florida,Plantation city
2021,0,Florida,Plantation city
2021,0.140166164,Florida,Pompano Beach city
2021,0.294161732,Florida,Pompano Beach city
2021,0.011902631,Florida,Pompano Beach city
2021,0.05841756,Florida,Pompano Beach city
2021,0.007431853,Florida,Pompano Beach city
2021,0,Florida,Port St. Lucie city
2021,0,Florida,Port St. Lucie city
2021,0,Florida,Port St. Lucie city
2021,0,Florida,Port St. Lucie city
2021,0,Florida,Port St. Lucie city
2021,0.120220853,Florida,St. Petersburg city
2021,0.265894173,Florida,St. Petersburg city
2021,0.029876028,Florida,St. Petersburg city
2021,0.064402872,Florida,St. Petersburg city
2021,0.022802508,Florida,St. Petersburg city
2021,0,Florida,Sunrise city
2021,0,Florida,Sunrise city
2021,0,Florida,Sunrise city
2021,0,Florida,Sunrise city
2021,0,Florida,Sunrise city
2021,0.579029953,Florida,Tallahassee city
2021,0.538151079,Florida,Tallahassee city
2021,0.660043729,Florida,Tallahassee city
2021,0.625061297,Florida,Tallahassee city
2021,0.60726721,Florida,Tallahassee city
2021,0.17996427,Florida,Tampa city
2021,0.256242222,Florida,Tampa city
2021,0.19433954,Florida,Tampa city
2021,0.191750138,Florida,Tampa city
2021,0.090258776,Florida,Tampa city
2021,0.064513306,Florida,West Palm Beach city
2021,0.100545884,Florida,West Palm Beach city
2021,0.042379655,Florida,West Palm Beach city
2021,0.085727126,Florida,West Palm Beach city
2021,0.030670095,Florida,West Palm Beach city
2021,0.484789982,Georgia,Athens-Clarke County unified government (balance)
2021,0.44612048,Georgia,Athens-Clarke County unified government (balance)
2021,0.287637051,Georgia,Athens-Clarke County unified government (balance)
2021,0.360373173,Georgia,Athens-Clarke County unified government (balance)
2021,0.569834546,Georgia,Athens-Clarke County unified government (balance)
2021,0.263623772,Georgia,Atlanta city
2021,0.291428107,Georgia,Atlanta city
2021,0.279564622,Georgia,Atlanta city
2021,0.274408149,Georgia,Atlanta city
2021,0.136657149,Georgia,Atlanta city
2021,0.235684711,Georgia,Augusta-Richmond County consolidated government (balance)
2021,0.262536497,Georgia,Augusta-Richmond County consolidated government (balance)
2021,0.228465302,Georgia,Augusta-Richmond County consolidated government (balance)
2021,0.198026597,Georgia,Augusta-Richmond County consolidated government (balance)
2021,0.139400362,Georgia,Augusta-Richmond County consolidated government (balance)
2021,0.237781226,Georgia,Columbus city
2021,0.295834043,Georgia,Columbus city
2021,0.219558965,Georgia,Columbus city
2021,0.221559438,Georgia,Columbus city
2021,0.101272265,Georgia,Columbus city
2021,0,Georgia,Johns Creek city
2021,0,Georgia,Johns Creek city
2021,0,Georgia,Johns Creek city
2021,0,Georgia,Johns Creek city
2021,0,Georgia,Johns Creek city
2021,0.485567418,Georgia,Macon-Bibb County
2021,0.573881704,Georgia,Macon-Bibb County
2021,0.302281369,Georgia,Macon-Bibb County
2021,0.309245484,Georgia,Macon-Bibb County
2021,0.195961809,Georgia,Macon-Bibb County
2021,0,Georgia,Roswell city
2021,0,Georgia,Roswell city
2021,0,Georgia,Roswell city
2021,0,Georgia,Roswell city
2021,0,Georgia,Roswell city
2021,0,Georgia,Sandy Springs city
2021,0,Georgia,Sandy Springs city
2021,0,Georgia,Sandy Springs city
2021,0,Georgia,Sandy Springs city
2021,0,Georgia,Sandy Springs city
2021,0.121891547,Georgia,Savannah city
2021,0.162983891,Georgia,Savannah city
2021,0.041037419,Georgia,Savannah city
2021,0.096166279,Georgia,Savannah city
2021,0.045701242,Georgia,Savannah city
2021,0,Georgia,South Fulton city
2021,0,Georgia,South Fulton city
2021,0,Georgia,South Fulton city
2021,0,Georgia,South Fulton city
2021,0,Georgia,South Fulton city
2021,0.102063239,Georgia,Warner Robins city
2021,0.167117303,Georgia,Warner Robins city
2021,0.037910427,Georgia,Warner Robins city
2021,0,Georgia,Warner Robins city
2021,0.078084112,Georgia,Warner Robins city
2021,0.055343842,Hawaii,Urban Honolulu CDP
2021,0,Hawaii,Urban Honolulu CDP
2021,0.0017222,Hawaii,Urban Honolulu CDP
2021,0.068907539,Hawaii,Urban Honolulu CDP
2021,0,Hawaii,Urban Honolulu CDP
2021,0.141466204,Idaho,Boise City city
2021,0.090505867,Idaho,Boise City city
2021,0.141676215,Idaho,Boise City city
2021,0.120647975,Idaho,Boise City city
2021,0.143194032,Idaho,Boise City city
2021,0,Idaho,Meridian city
2021,0,Idaho,Meridian city
2021,0,Idaho,Meridian city
2021,0,Idaho,Meridian city
2021,0,Idaho,Meridian city
2021,0,Idaho,Nampa city
2021,0,Idaho,Nampa city
2021,0,Idaho,Nampa city
2021,0,Idaho,Nampa city
2021,0,Idaho,Nampa city
2021,0,Illinois,Arlington Heights village
2021,0,Illinois,Arlington Heights village
2021,0,Illinois,Arlington Heights village
2021,0,Illinois,Arlington Heights village
2021,0,Illinois,Arlington Heights village
2021,0,Illinois,Aurora city
2021,0,Illinois,Aurora city
2021,0,Illinois,Aurora city
2021,0,Illinois,Aurora city
2021,0,Illinois,Aurora city
2021,0.05424543,Illinois,Bloomington city
2021,0.005278686,Illinois,Bloomington city
2021,0,Illinois,Bloomington city
2021,0.0268248,Illinois,Bloomington city
2021,0.083723967,Illinois,Bloomington city
2021,0.508528192,Illinois,Champaign city
2021,0.134776349,Illinois,Champaign city
2021,0.373275291,Illinois,Champaign city
2021,0.707396109,Illinois,Champaign city
2021,0.560582455,Illinois,Champaign city
2021,0.16023684,Illinois,Chicago city
2021,0.272206211,Illinois,Chicago city
2021,0.077889056,Illinois,Chicago city
2021,0.069542984,Illinois,Chicago city
2021,0.036736195,Illinois,Chicago city
2021,0,Illinois,Cicero town
2021,0,Illinois,Cicero town
2021,0,Illinois,Cicero town
2021,0,Illinois,Cicero town
2021,0,Illinois,Cicero town
2021,0,Illinois,Elgin city
2021,0,Illinois,Elgin city
2021,0,Illinois,Elgin city
2021,0,Illinois,Elgin city
2021,0,Illinois,Elgin city
2021,0.221763248,Illinois,Evanston city
2021,0.149493746,Illinois,Evanston city
2021,0.200575816,Illinois,Evanston city
2021,0.273508595,Illinois,Evanston city
2021,0.24369142,Illinois,Evanston city
2021,0.089424663,Illinois,Joliet city
2021,0.195238515,Illinois,Joliet city
2021,0.047055277,Illinois,Joliet city
2021,0.085669522,Illinois,Joliet city
2021,0.03155309,Illinois,Joliet city
2021,0,Illinois,Naperville city
2021,0,Illinois,Naperville city
2021,0,Illinois,Naperville city
2021,0,Illinois,Naperville city
2021,0,Illinois,Naperville city
2021,0.294031191,Illinois,Peoria city
2021,0.374872703,Illinois,Peoria city
2021,0.44986288,Illinois,Peoria city
2021,0.308161523,Illinois,Peoria city
2021,0.186261665,Illinois,Peoria city
2021,0.266844899,Illinois,Rockford city
2021,0.447009124,Illinois,Rockford city
2021,0.210799515,Illinois,Rockford city
2021,0.226729192,Illinois,Rockford city
2021,0.125434466,Illinois,Rockford city
2021,0,Illinois,Schaumburg village
2021,0,Illinois,Schaumburg village
2021,0,Illinois,Schaumburg village
2021,0,Illinois,Schaumburg village
2021,0,Illinois,Schaumburg village
2021,0.103485545,Illinois,Springfield city
2021,0.141517802,Illinois,Springfield city
2021,0,Illinois,Springfield city
2021,0.089653235,Illinois,Springfield city
2021,0.072139899,Illinois,Springfield city
2021,0.087401842,Illinois,Waukegan city
2021,0.253494227,Illinois,Waukegan city
2021,0.024407848,Illinois,Waukegan city
2021,0.049505406,Illinois,Waukegan city
2021,0.043623631,Illinois,Waukegan city
2021,0.440930143,Indiana,Bloomington city
2021,0.272854378,Indiana,Bloomington city
2021,0.273833918,Indiana,Bloomington city
2021,0.281065414,Indiana,Bloomington city
2021,0.499103558,Indiana,Bloomington city
2021,0,Indiana,Carmel city
2021,0,Indiana,Carmel city
2021,0,Indiana,Carmel city
2021,0,Indiana,Carmel city
2021,0,Indiana,Carmel city
2021,1.80E-04,Indiana,Evansville city
2021,0,Indiana,Evansville city
2021,0,Indiana,Evansville city
2021,0,Indiana,Evansville city
2021,2.78E-04,Indiana,Evansville city
2021,0,Indiana,Fishers city
2021,0,Indiana,Fishers city
2021,0,Indiana,Fishers city
2021,0,Indiana,Fishers city
2021,0,Indiana,Fishers city
2021,0.092764033,Indiana,Fort Wayne city
2021,0.177541456,Indiana,Fort Wayne city
2021,0.126578057,Indiana,Fort Wayne city
2021,0.106161897,Indiana,Fort Wayne city
2021,0.014297757,Indiana,Fort Wayne city
2021,0.217933075,Indiana,Hammond city
2021,0.176127435,Indiana,Hammond city
2021,0.269119844,Indiana,Hammond city
2021,0.265952177,Indiana,Hammond city
2021,0.208138456,Indiana,Hammond city
2021,0.093100819,Indiana,Indianapolis city (balance)
2021,0.133503773,Indiana,Indianapolis city (balance)
2021,0.089823438,Indiana,Indianapolis city (balance)
2021,0.059707329,Indiana,Indianapolis city (balance)
2021,0.05254034,Indiana,Indianapolis city (balance)
2021,0.224479578,Indiana,South Bend city
2021,0.292292264,Indiana,South Bend city
2021,0.195491388,Indiana,South Bend city
2021,0.178488303,Indiana,South Bend city
2021,0.175353685,Indiana,South Bend city
2021,0.044771266,Iowa,Cedar Rapids city
2021,0.063095833,Iowa,Cedar Rapids city
2021,0.096764631,Iowa,Cedar Rapids city
2021,0.086808837,Iowa,Cedar Rapids city
2021,0.026279575,Iowa,Cedar Rapids city
2021,0.088837784,Iowa,Davenport city
2021,0.054616714,Iowa,Davenport city
2021,0.098245797,Iowa,Davenport city
2021,0.059192302,Iowa,Davenport city
2021,0.114552385,Iowa,Davenport city
2021,0.094345021,Iowa,Des Moines city
2021,0.139571247,Iowa,Des Moines city
2021,0.141900808,Iowa,Des Moines city
2021,0.164417004,Iowa,Des Moines city
2021,0.04888235,Iowa,Des Moines city
2021,0.071833477,Iowa,Sioux City city
2021,0.119501904,Iowa,Sioux City city
2021,0.130113986,Iowa,Sioux City city
2021,0.148950752,Iowa,Sioux City city
2021,0.030374483,Iowa,Sioux City city
2021,0.069383493,Kansas,Kansas City city
2021,0.182697913,Kansas,Kansas City city
2021,0.00988487,Kansas,Kansas City city
2021,0.033484056,Kansas,Kansas City city
2021,0.005672677,Kansas,Kansas City city
2021,0.190420721,Kansas,Lawrence city
2021,0.130956767,Kansas,Lawrence city
2021,0.089683142,Kansas,Lawrence city
2021,0.088958552,Kansas,Lawrence city
2021,0.236331658,Kansas,Lawrence city
2021,0,Kansas,Olathe city
2021,0,Kansas,Olathe city
2021,0,Kansas,Olathe city
2021,0,Kansas,Olathe city
2021,0,Kansas,Olathe city
2021,0,Kansas,Overland Park city
2021,0,Kansas,Overland Park city
2021,0,Kansas,Overland Park city
2021,0,Kansas,Overland Park city
2021,0,Kansas,Overland Park city
2021,0,Kansas,Topeka city
2021,0,Kansas,Topeka city
2021,0,Kansas,Topeka city
2021,0,Kansas,Topeka city
2021,0,Kansas,Topeka city
2021,0.11441622,Kansas,Wichita city
2021,0.198348175,Kansas,Wichita city
2021,0.136455119,Kansas,Wichita city
2021,0.109578876,Kansas,Wichita city
2021,0.07110327,Kansas,Wichita city
2021,0.200470093,Kentucky,Lexington-Fayette urban county
2021,0.148054613,Kentucky,Lexington-Fayette urban county
2021,0.05176789,Kentucky,Lexington-Fayette urban county
2021,0.136357955,Kentucky,Lexington-Fayette urban county
2021,0.253033603,Kentucky,Lexington-Fayette urban county
2021,0.070296532,Kentucky,Louisville/Jefferson County metro government (balance)
2021,0.183296849,Kentucky,Louisville/Jefferson County metro government (balance)
2021,0.057401473,Kentucky,Louisville/Jefferson County metro government (balance)
2021,0.031441481,Kentucky,Louisville/Jefferson County metro government (balance)
2021,0.016328712,Kentucky,Louisville/Jefferson County metro government (balance)
2021,0.286868381,Louisiana,Baton Rouge city
2021,0.240392733,Louisiana,Baton Rouge city
2021,0.219690275,Louisiana,Baton Rouge city
2021,0.388116441,Louisiana,Baton Rouge city
2021,0.365558948,Louisiana,Baton Rouge city
2021,0.107881541,Louisiana,Lafayette city
2021,0.195697995,Louisiana,Lafayette city
2021,0.001001286,Louisiana,Lafayette city
2021,0.00117926,Louisiana,Lafayette city
2021,1.18E-04,Louisiana,Lafayette city
2021,0.186329312,Louisiana,Lake Charles city
2021,0.233657232,Louisiana,Lake Charles city
2021,0.084652374,Louisiana,Lake Charles city
2021,0.155388064,Louisiana,Lake Charles city
2021,0.097880323,Louisiana,Lake Charles city
2021,0.291671835,Louisiana,New Orleans city
2021,0.349809998,Louisiana,New Orleans city
2021,0.211561817,Louisiana,New Orleans city
2021,0.111062527,Louisiana,New Orleans city
2021,0.084582354,Louisiana,New Orleans city
2021,0.409953638,Louisiana,Shreveport city
2021,0.468759087,Louisiana,Shreveport city
2021,0.388021791,Louisiana,Shreveport city
2021,0.183110031,Louisiana,Shreveport city
2021,0.197081088,Louisiana,Shreveport city
2021,0.225351626,Maryland,Baltimore city
2021,0.261263456,Maryland,Baltimore city
2021,0.149548069,Maryland,Baltimore city
2021,0.148938374,Maryland,Baltimore city
2021,0.089856363,Maryland,Baltimore city
2021,0,Maryland,Frederick city
2021,0,Maryland,Frederick city
2021,0,Maryland,Frederick city
2021,0,Maryland,Frederick city
2021,0,Maryland,Frederick city
2021,0.137924808,Massachusetts,Boston city
2021,0.098909945,Massachusetts,Boston city
2021,0.150813607,Massachusetts,Boston city
2021,0.168579794,Massachusetts,Boston city
2021,0.124022426,Massachusetts,Boston city
2021,0,Massachusetts,Brockton city
2021,0,Massachusetts,Brockton city
2021,0,Massachusetts,Brockton city
2021,0,Massachusetts,Brockton city
2021,0,Massachusetts,Brockton city
2021,0,Massachusetts,Cambridge city
2021,0,Massachusetts,Cambridge city
2021,0,Massachusetts,Cambridge city
2021,0,Massachusetts,Cambridge city
2021,0,Massachusetts,Cambridge city
2021,0,Massachusetts,Fall River city
2021,0,Massachusetts,Fall River city
2021,0,Massachusetts,Fall River city
2021,0,Massachusetts,Fall River city
2021,0,Massachusetts,Fall River city
2021,0,Massachusetts,Lawrence city
2021,0,Massachusetts,Lawrence city
2021,0,Massachusetts,Lawrence city
2021,0,Massachusetts,Lawrence city
2021,0,Massachusetts,Lawrence city
2021,0,Massachusetts,Lowell city
2021,0,Massachusetts,Lowell city
2021,0,Massachusetts,Lowell city
2021,0,Massachusetts,Lowell city
2021,0,Massachusetts,Lowell city
2021,0,Massachusetts,Lynn city
2021,0,Massachusetts,Lynn city
2021,0,Massachusetts,Lynn city
2021,0,Massachusetts,Lynn city
2021,0,Massachusetts,Lynn city
2021,0.111682547,Massachusetts,New Bedford city
2021,0.019081272,Massachusetts,New Bedford city
2021,0.144499861,Massachusetts,New Bedford city
2021,0.13195141,Massachusetts,New Bedford city
2021,0.091611479,Massachusetts,New Bedford city
2021,0,Massachusetts,Newton city
2021,0,Massachusetts,Newton city
2021,0,Massachusetts,Newton city
2021,0,Massachusetts,Newton city
2021,0,Massachusetts,Newton city
2021,0,Massachusetts,Quincy city
2021,0,Massachusetts,Quincy city
2021,0,Massachusetts,Quincy city
2021,0,Massachusetts,Quincy city
2021,0,Massachusetts,Quincy city
2021,0,Massachusetts,Somerville city
2021,0,Massachusetts,Somerville city
2021,0,Massachusetts,Somerville city
2021,0,Massachusetts,Somerville city
2021,0,Massachusetts,Somerville city
2021,0.332877579,Massachusetts,Springfield city
2021,0.259903739,Massachusetts,Springfield city
2021,0.409687488,Massachusetts,Springfield city
2021,0.409137056,Massachusetts,Springfield city
2021,0.078262533,Massachusetts,Springfield city
2021,0.169355499,Massachusetts,Worcester city
2021,0.158242316,Massachusetts,Worcester city
2021,0.204893449,Massachusetts,Worcester city
2021,0.230244399,Massachusetts,Worcester city
2021,0.137837512,Massachusetts,Worcester city
2021,0.530077125,Michigan,Ann Arbor city
2021,0.272857198,Michigan,Ann Arbor city
2021,0.471343402,Michigan,Ann Arbor city
2021,0.504182652,Michigan,Ann Arbor city
2021,0.567907639,Michigan,Ann Arbor city
2021,0.227117242,Michigan,Dearborn city
2021,0.375411636,Michigan,Dearborn city
2021,0.036734694,Michigan,Dearborn city
2021,0.335106383,Michigan,Dearborn city
2021,0.21423129,Michigan,Dearborn city
2021,0.406982973,Michigan,Detroit city
2021,0.39922762,Michigan,Detroit city
2021,0.369485068,Michigan,Detroit city
2021,0.378672485,Michigan,Detroit city
2021,0.523530777,Michigan,Detroit city
2021,0,Michigan,Farmington Hills city
2021,0,Michigan,Farmington Hills city
2021,0,Michigan,Farmington Hills city
2021,0,Michigan,Farmington Hills city
2021,0,Michigan,Farmington Hills city
2021,0.392443199,Michigan,Flint city
2021,0.421616931,Michigan,Flint city
2021,0.465631021,Michigan,Flint city
2021,0.562810096,Michigan,Flint city
2021,0.285535748,Michigan,Flint city
2021,0.085414825,Michigan,Grand Rapids city
2021,0.118822121,Michigan,Grand Rapids city
2021,0.08738407,Michigan,Grand Rapids city
2021,0.091912318,Michigan,Grand Rapids city
2021,0.062203665,Michigan,Grand Rapids city
2021,0.049694844,Michigan,Lansing city
2021,0.09610657,Michigan,Lansing city
2021,0.051799119,Michigan,Lansing city
2021,0.034125299,Michigan,Lansing city
2021,0.026132497,Michigan,Lansing city
2021,0.012907609,Michigan,Livonia city
2021,0.05952381,Michigan,Livonia city
2021,0,Michigan,Livonia city
2021,0.015850144,Michigan,Livonia city
2021,0.003546099,Michigan,Livonia city
2021,0,Michigan,Rochester Hills city
2021,0,Michigan,Rochester Hills city
2021,NA,Michigan,Rochester Hills city
2021,0,Michigan,Rochester Hills city
2021,0,Michigan,Rochester Hills city
2021,0,Michigan,Southfield city
2021,0,Michigan,Southfield city
2021,0,Michigan,Southfield city
2021,0,Michigan,Southfield city
2021,0,Michigan,Southfield city
2021,0.001761912,Michigan,Sterling Heights city
2021,0,Michigan,Sterling Heights city
2021,0,Michigan,Sterling Heights city
2021,0.020480855,Michigan,Sterling Heights city
2021,0,Michigan,Sterling Heights city
2021,0,Michigan,Troy city
2021,0,Michigan,Troy city
2021,0,Michigan,Troy city
2021,0,Michigan,Troy city
2021,0,Michigan,Troy city
2021,0.004120684,Michigan,Warren city
2021,0.004281555,Michigan,Warren city
2021,0,Michigan,Warren city
2021,0.002326258,Michigan,Warren city
2021,0.004650362,Michigan,Warren city
2021,0,Michigan,Westland city
2021,0,Michigan,Westland city
2021,0,Michigan,Westland city
2021,0,Michigan,Westland city
2021,0,Michigan,Westland city
2021,0,Michigan,Wyoming city
2021,0,Michigan,Wyoming city
2021,0,Michigan,Wyoming city
2021,0,Michigan,Wyoming city
2021,0,Michigan,Wyoming city
2021,0,Minnesota,Bloomington city
2021,0,Minnesota,Bloomington city
2021,0,Minnesota,Bloomington city
2021,0,Minnesota,Bloomington city
2021,0,Minnesota,Bloomington city
2021,0,Minnesota,Brooklyn Park city
2021,0,Minnesota,Brooklyn Park city
2021,0,Minnesota,Brooklyn Park city
2021,0,Minnesota,Brooklyn Park city
2021,0,Minnesota,Brooklyn Park city
2021,0.254790979,Minnesota,Duluth city
2021,0.491819103,Minnesota,Duluth city
2021,0.041096116,Minnesota,Duluth city
2021,0.266654687,Minnesota,Duluth city
2021,0.233194425,Minnesota,Duluth city
2021,0.23719013,Minnesota,Minneapolis city
2021,0.223140805,Minnesota,Minneapolis city
2021,0.15813253,Minnesota,Minneapolis city
2021,0.218282867,Minnesota,Minneapolis city
2021,0.269257758,Minnesota,Minneapolis city
2021,0,Minnesota,Plymouth city
2021,0,Minnesota,Plymouth city
2021,0,Minnesota,Plymouth city
2021,0,Minnesota,Plymouth city
2021,0,Minnesota,Plymouth city
2021,0.076576572,Minnesota,Rochester city
2021,0.058191591,Minnesota,Rochester city
2021,0.145088377,Minnesota,Rochester city
2021,0.117282952,Minnesota,Rochester city
2021,0.064860252,Minnesota,Rochester city
2021,0.059844033,Minnesota,St. Paul city
2021,0.027632461,Minnesota,St. Paul city
2021,0.053045583,Minnesota,St. Paul city
2021,0.111653419,Minnesota,St. Paul city
2021,0.00955573,Minnesota,St. Paul city
2021,0,Minnesota,Woodbury city
2021,0,Minnesota,Woodbury city
2021,0,Minnesota,Woodbury city
2021,0,Minnesota,Woodbury city
2021,0,Minnesota,Woodbury city
2021,0.220297674,Mississippi,Jackson city
2021,0.237212781,Mississippi,Jackson city
2021,0,Mississippi,Jackson city
2021,0.045082219,Mississippi,Jackson city
2021,0.067001013,Mississippi,Jackson city
2021,0.307817384,Missouri,Columbia city
2021,0.1294508,Missouri,Columbia city
2021,0.161955364,Missouri,Columbia city
2021,0.233702738,Missouri,Columbia city
2021,0.395422878,Missouri,Columbia city
2021,0.088148002,Missouri,Independence city
2021,0.210153305,Missouri,Independence city
2021,0.024486448,Missouri,Independence city
2021,0.077397586,Missouri,Independence city
2021,0.053547761,Missouri,Independence city
2021,0.116788754,Missouri,Kansas City city
2021,0.159718255,Missouri,Kansas City city
2021,0.160626774,Missouri,Kansas City city
2021,0.123949654,Missouri,Kansas City city
2021,0.056364835,Missouri,Kansas City city
2021,0,Missouri,Lee's Summit city
2021,0,Missouri,Lee's Summit city
2021,0,Missouri,Lee's Summit city
2021,0,Missouri,Lee's Summit city
2021,0,Missouri,Lee's Summit city
2021,0,Missouri,O'Fallon city
2021,0,Missouri,O'Fallon city
2021,0,Missouri,O'Fallon city
2021,0,Missouri,O'Fallon city
2021,0,Missouri,O'Fallon city
2021,0.104252709,Missouri,St. Louis city
2021,0.135096771,Missouri,St. Louis city
2021,0.005354752,Missouri,St. Louis city
2021,0.079976874,Missouri,St. Louis city
2021,0.044719251,Missouri,St. Louis city
2021,0.207020342,Missouri,Springfield city
2021,0.251267588,Missouri,Springfield city
2021,0.267886416,Missouri,Springfield city
2021,0.335758584,Missouri,Springfield city
2021,0.185145414,Missouri,Springfield city
2021,0,Montana,Billings city
2021,0,Montana,Billings city
2021,0,Montana,Billings city
2021,0,Montana,Billings city
2021,0,Montana,Billings city
2021,0.086545671,Nebraska,Lincoln city
2021,0.081378333,Nebraska,Lincoln city
2021,0.029083586,Nebraska,Lincoln city
2021,0.051866805,Nebraska,Lincoln city
2021,0.102015572,Nebraska,Lincoln city
2021,0.096092237,Nebraska,Omaha city
2021,0.182013013,Nebraska,Omaha city
2021,0.071431655,Nebraska,Omaha city
2021,0.081441606,Nebraska,Omaha city
2021,0.057240572,Nebraska,Omaha city
2021,0,Nevada,Henderson city
2021,0,Nevada,Henderson city
2021,0,Nevada,Henderson city
2021,0,Nevada,Henderson city
2021,0,Nevada,Henderson city
2021,0.038119299,Nevada,Las Vegas city
2021,0.060911879,Nevada,Las Vegas city
2021,0.030535054,Nevada,Las Vegas city
2021,0.040929669,Nevada,Las Vegas city
2021,0.029537282,Nevada,Las Vegas city
2021,0.060078975,Nevada,North Las Vegas city
2021,0.04912856,Nevada,North Las Vegas city
2021,0.059970156,Nevada,North Las Vegas city
2021,0.066755341,Nevada,North Las Vegas city
2021,0.061063496,Nevada,North Las Vegas city
2021,0.109776,Nevada,Reno city
2021,0.142801018,Nevada,Reno city
2021,0.153832172,Nevada,Reno city
2021,0.146094641,Nevada,Reno city
2021,0.089284984,Nevada,Reno city
2021,0,Nevada,Sparks city
2021,0,Nevada,Sparks city
2021,0,Nevada,Sparks city
2021,0,Nevada,Sparks city
2021,0,Nevada,Sparks city
2021,0,New Hampshire,Manchester city
2021,0,New Hampshire,Manchester city
2021,0,New Hampshire,Manchester city
2021,0,New Hampshire,Manchester city
2021,0,New Hampshire,Manchester city
2021,0,New Hampshire,Nashua city
2021,0,New Hampshire,Nashua city
2021,0,New Hampshire,Nashua city
